hero,ability_name,ability_icon,ability_description,source_url,counter,Weaknesses,Counters (prefered Heros)
Rocket Raccoon,Repair Mode,https://r.res.easebar.com/pic/20241120/8e83a73c-dbc6-4d8b-bf0e-2f6fbffe20a4.png,Shoot bouncing spheres to heal allies,https://www.marvelrivals.com/20241123/41360_1195663.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark,",,
Rocket Raccoon,C.Y.A.,https://r.res.easebar.com/pic/20241120/8fa6c871-fb91-4115-bf94-a1ccf6f12d2c.png,Deploy a Cosmic Yarn Amplifier that grants allies a Damage Boost,https://www.marvelrivals.com/20241123/41360_1195663.html,"Blade - Thousand-Fold Slash, Phoenix - Endsong Inferno, Moon Knight - Hand of Khonshu, Human Torch - Supernova, Moon Knight - Hand of Khonshu, Invisible Woman - Psionic Vortex, Scarlet Witch - Reality Erasure, The Punisher - Final Judgement, Rocket Raccoon - Bombard Mode,",,
Rocket Raccoon,Jetpack Dash,https://r.res.easebar.com/pic/20241120/66c6ccca-0e2b-4c87-87c3-29fddfa3b4c1.png,Dash forward,https://www.marvelrivals.com/20241123/41360_1195663.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Phoenix - Telekinesis Burst, The Thing - Battle Blitz, Mister Fantastic - Distended Grip, Mister Fantastic - Flexible Elongation, Squirrel Girl - Squirrel Blockade, Black Widow - Edge Dancer, Iron Fist - Yat Jee Chung Kuen, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Hela - Soul Drainer,Peni Parker - Cyber-Web Snare, Thor - Storm Surge, Magneto - Mag-Cannon,",,
Rocket Raccoon,B.R.B.,https://r.res.easebar.com/pic/20241120/f5f99d54-aeaa-4dc8-bad1-7c0e390434cf.png,Deploy a Battle Rebirth Beacon that revives a fallen ally and periodically produces armor packs and rocket jet packs,https://www.marvelrivals.com/20241123/41360_1195663.html,"Phoenix - Endsong Inferno, Rocket Raccoon - Bombard Mode, Peni Parker - Arachno-Mine,",,
Rocket Raccoon,Wild Crawl,https://r.res.easebar.com/pic/20241120/2bf79c26-d564-4a9e-8148-85e5b44add4f.png,Hold Space to run on a wall,https://www.marvelrivals.com/20241123/41360_1195663.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Phoenix - Telekinesis Burst, Emma Frost - Carbon Crush, Emma Frost - Crystal Kick, The Thing - Yancy Street Charge, Invisible Woman - Force Physics, Mister Fantastic - Distended Grip, Mister Fantastic - Flexible Elongation, Squirrel Girl - Squirrel Blockade, Iron Fist - Yat Jee Chung Kuen, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Hela - Soul Drainer, Storm - Omega Hurricane, Angela - Assassins Charge, Blade - Daywalker Dash, Winter Soldier - Tainted Voltage, Peni Parker - Cyber-Web Snare, Thor - Storm Surge, Magneto - Mag-Cannon,",,
Rocket Raccoon,Flying Ace,https://r.res.easebar.com/pic/20241120/75456c26-a53f-4d7e-955f-b663d7dd337a.png,Hold Space to fall slowly,https://www.marvelrivals.com/20241123/41360_1195663.html,"The Thing - Stone Haymaker, The Thing - Embattled Leap, Black Cat - Mento-Fish, Invisible Woman - Psionic Vortex, Invisible Woman - Force Physics, Mister Fantastic - Distended Grip, Squirrel Girl - Squirrel Blockade, Black Widow - Red Room Rifle, Iron Fist - Yat Jee Chung Kuen, Hawkeye - Crescent Slash, Hawkeye - Hypersonic Arrow, Scarlet Witch - Chaos Control, Winter Soldier - Trooper's Fist, Winter Soldier - Tainted Voltage, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Hela - Nightsword Thorn,Storm - Omega Hurricane, Storm - Goddess Boost, Hulk - Incredible Leap, Jeff the Land Shark - Aqua Burst, The Punisher - Adjudication, Luna Snow - Light & Dark Ice, Adam Warlock - Quantum Magic, Peni Parker - Cyber-Web Snare, Thor - Lightning Realm,",,
Rocket Raccoon,Old Friends,https://r.res.easebar.com/pic/20241120/8f92cf82-a9bb-4c40-bb3c-2aa6aebc9c6d.png,"Jeff the Land Shark and Rocket Raccoon can ride on Groot's shoulders, receiving Damage Reduction",https://www.marvelrivals.com/20241123/41360_1195663.html,"Hela - Soul Drainer, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Hela - Nightsword Thorn,",,
Loki,Mystical Missile,https://r.res.easebar.com/pic/20241120/ed396f47-c71d-47d9-b81b-3345b8dc9622.png,Fire Mystical Missiles to heal allies or deal damage to enemies. Direct hits on allies provide extra healing,https://www.marvelrivals.com/20241123/41360_1195662.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded, Ultron - Dynamic Flight, Angela - Seraphic Soar, Human Torch - Plasma Body, Iron Man - Hyper-Velocity, Iron Man - Hyper-Velocity (Armor Overdrive), Spider-Man - Web-Swing, Storm - Weather Control, Venom - Venom Swing,",,
Loki,God of Mischief,https://r.res.easebar.com/pic/20241120/8348514b-e03f-442b-9aa2-ab90fcd2186a.png,Shapeshift into a targeted ally or enemy hero and use all their abilities except any of their Team-Up Abilities,https://www.marvelrivals.com/20241123/41360_1195662.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Phoenix - Telekinesis Burst, Scarlet Witch - Dark Seal, Peni Parker - Cyber-Web Snare,",,
Loki,Regeneration Domain,https://r.res.easebar.com/pic/20241120/e7dd8ace-749c-49a0-bc71-bb9c59a8ba2f.png,Use Rune Stones to create a magical field that provides allies Healing and converts incoming damage into further healing,https://www.marvelrivals.com/20241123/41360_1195662.html,"Blade - Thousand-Fold Slash, Phoenix - Endsong Inferno, Wolverine - Last Stand, Wolverine - Feral Leap, Moon Knight - Hand of Khonshu, Rocket Raccoon - Bombard Mode, Mister Fantastic - Brainiac Bounce,",,
Loki,Doppelganger,https://r.res.easebar.com/pic/20241120/ef9f3e86-7ad9-4ad4-8ca5-490d580e567b.png,Project an Illusion that can cast some of Loki's abilities,https://www.marvelrivals.com/20241123/41360_1195662.html,"Phoenix - Endsong Inferno, The Thing - Battle Blitz, Moon Knight - Ancient Ankh, Moon Knight - Crescent Dart, Moon Knight - Moon Blade, Hela - Soul Drainer, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded, Rocket Raccoon - Bombard Mode, Daredevil - Sonic Pursuit,",,
Loki,Devious Exchange,https://r.res.easebar.com/pic/20241120/ac0da903-c22d-4471-bff9-d7df0a2a6ba6.png,Swap with the selected Illusion,https://www.marvelrivals.com/20241123/41360_1195662.html,"The Thing - Battle Blitz, The Thing - Yancy Street Charge, Black Cat - Mento-Fish, Moon Knight - Ancient Ankh, Moon Knight - Crescent Dart, Moon Knight - Moon Blade, Peni Parker - Cyber-Web Snare,",,
Loki,Backstab,https://r.res.easebar.com/pic/20241120/fe10c19c-0649-4c4d-a406-4e7ea9ada27a.png,"Pull out a dagger to stab enemies, dealing extra damage when attacking an enemy from behind",https://www.marvelrivals.com/20241123/41360_1195662.html,"Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded,",,
Loki,Deception,https://r.res.easebar.com/pic/20241120/ed974a34-cbea-4529-b613-028bb481b125.png,Become Invisible and conjure an Illusion to deceive enemies,https://www.marvelrivals.com/20241123/41360_1195662.html,"Phoenix - Endsong Inferno, Invisible Woman - Psionic Vortex, Squirrel Girl - Unbeatable Squirrel Tsunami, Black Widow- Edge Dancer, Moon Knight - Ancient Ankh, Moon Knight - Crescent Dart, Moon Knight - Moon Blade, Namor - Aquatic Dominion, Deadpool - Deadpool in Your Area, Star-Lord - Blaster Barrage, Thor - Lightning Realm, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Magik - Eldritch Whirl, Rogue - Fatal Attraction, Spider-man - Spider-Sense, Spider-man - Spectacular Spin, Jeff the Land Shark - Joyful Splash, Deadpool - Skill Issue - UPGRADED, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound - Upgraded, Angela - Divine Judgement, Angela - Heven's Retribution, Angela - Assassin's Charge, Thor - Lightning Realm,",,
Loki,Deific Blessing,https://r.res.easebar.com/pic/20250808/bc864d9a-7a8e-4700-84aa-324d7227de88.png,"Mantis enhances Groot's wooden walls and Loki's Rune Stones with life energy. Groot can additionally unleash a Flower Wall, which, when in Flora Colossus state, restores health to random nearby allies and grants them Damage Reduction. Loki's Rune Stones grant allies within Regeneration Domain a Damage Boost",https://www.marvelrivals.com/20241123/41360_1195662.html,,,
MANTIS,Life Energy Blast,https://r.res.easebar.com/pic/20241120/53a8b0e2-f33b-4630-a318-b11feeb63da7.png,Fire an energy thorn and regain one Life Orb after a critical hit.,https://www.marvelrivals.com/20241123/41360_1195661.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Hawkeye - Ronin Slash, Star-Lord - Blaster Barrage, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded,",,
MANTIS,Soul Resurgence,https://r.res.easebar.com/pic/20241120/6185722d-c92f-4eab-8a8c-106168ad6e1a.png,"Release energy around her while moving, providing Healing Over Time and Movement Boosts for surrounding allies. Excess healing converts to Bonus Health",https://www.marvelrivals.com/20241123/41360_1195661.html,"Angela - Assassin's Charge, Blade - Thousand-Fold Slash, Phoenix - Endsong Inferno, Black Widow - Electro-Plasma Explosion, Psylocke - Dance of the Butterfly, Iron Man - Invincible Pulse Cannon, Namor - Horn of Proteus, Scarlet Witch - Reality Erasure, Jeff the Land Shark - It's Jeff!, The Punisher - Final Judgement,",,
MANTIS,Spore Slumber,https://r.res.easebar.com/pic/20241120/297739c8-b9b1-4d0c-9578-0ba4d2cede4e.png,Throw a spore to Sedate the nearest enemy,https://www.marvelrivals.com/20241123/41360_1195661.html,"Blade - Scarlet Shroud, Angela - Shielded Stance, Emma Frost - Diamond Form, The Thing - Yancy Street Charge, Cloak&Dagger - Dark Teleportation, Iron Fist - Dragon's Defense, Star-Lord - Stellar Shift, Magik - Stepping Discs, Hulk - HULK SMASH!, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Hulk - World Breaker, Jeff the Land Shark - Hide and Seek, The Punisher - Culling Turret, The Punisher - Final Judgement, Peni Parker - Cyber-Web Snare,",,
MANTIS,Allied Inspiration,https://r.res.easebar.com/pic/20241120/c43c7aff-d641-4b43-829b-ddf53bf2b3e7.png,Consume Life Orbs to grant allies a Damage Boost,https://www.marvelrivals.com/20241123/41360_1195661.html,,,
MANTIS,Natural Anger,https://r.res.easebar.com/pic/20241120/a414ebec-b637-44c3-83dd-4db27749575b.png,Consume Life Orbs to grant herself a Damage Boost,https://www.marvelrivals.com/20241123/41360_1195661.html,,,
MANTIS,Healing Flower,https://r.res.easebar.com/pic/20241120/cd2771ec-d276-4a64-91fd-faa67a121da6.png,Consume Life Orbs to grant allies Healing Over Time,https://www.marvelrivals.com/20241123/41360_1195661.html,,,
MANTIS,Nature's Favor,https://r.res.easebar.com/pic/20241120/b921470f-e723-4129-847e-be24fd974552.png,Receive a Movement Boost when not injured and Healing Over Time when consuming Life Orbs,https://www.marvelrivals.com/20241123/41360_1195661.html,"Squirrel Girl - Squirrel Blockade, Black Widow - Electro-Plasma Explosion, Black Widow - Edge Dancer, Hawkeye - Hypersonic Arrow, Moon Knight - Ancient Ankh, Winter Soldier - Tainted Voltage, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Hela - Soul Drainer, Storm - Omega Hurricane, Storm - Goddess Boost, Thor - Storm Surge,",,
MANTIS,Heavenly Guardian,https://r.res.easebar.com/pic/20250808/d0ee6b57-7475-4e57-a5c1-f02c357545d4.png,"Mantis enhances Groot's wooden walls and Loki's Rune Stones with life energy. Groot can additionally unleash a Flower Wall, which, when in Flora Colossus state, restores health to random nearby allies and grants them Damage Reduction. Loki's Rune Stones grant allies within Regeneration Domain a Damage Boost",https://www.marvelrivals.com/20241123/41360_1195661.html,,,
Peni Parker,Cyber-Web Cluster,https://r.res.easebar.com/pic/20241120/2b24b421-99cf-4e20-b584-8f8e755911af.png,Launch forward a Cyber-Web Cluster,https://www.marvelrivals.com/20241123/41360_1195656.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Deadpool - Skill Issue - UPGRADED, Deadpool - SKILL ISSUE, Deadpool - The Ban Hammer, Deadpool - THE BAN HAMMER - UPGRADED, Deadpool - Pwnage Pound, Deadpool - Pwnage Pound - Upgraded,",,
Peni Parker,Spider-Sweeper,https://r.res.easebar.com/pic/20241120/bcccc074-f210-4239-a6e1-05ae478859a6.png,"Enhance the SP//dr suit, launching up enemies in its path and deploying Arachno-Mines, Spider-Drones, and Cyber-Webs repeatedly",https://www.marvelrivals.com/20241123/41360_1195656.html,"Mantis - Soul Resurgence, Luna Snow - Fate of Both Worlds, Mantis - Spore Slumber, Luna Snow - Ice Arts, Angela - Assassin's Charge, Phoenix - Endsong Inferno, Phoenix - Telekinesis Burst, The Thing - Clobberin' Time, Namor - Horn of Proteus, Scarlet Witch - Reality Erasure, Scarlet Witch - Dark Seal, Spider-man - Spectacular Spin, Adam Warlock - Soul Bond, Rocket Raccoon - C.Y.A., Rocket Raccoon - B.R.B., Loki - Regeneration Domain, Loki - Deception, Loki - Doppelganger, Psylocke - Psychic Stealth,Invisible Woman - Covert Advance, Invisible Woman - Veiled Step, Peni Parker - Cyber-Web Snare,",,
Peni Parker,Bionic Spider-Nest,https://r.res.easebar.com/pic/20241120/b0a9458d-2a87-483c-a165-c362bf34d179.png,"Generate a Bionic Spider-Nest at a targeted area, periodically spawning Spider-Drones and creating Cyber-Webs. While in the Cyber-Web, Peni and allies gain Healing Over Time and a Movement Boost. Excess healing converts into Bonus Health. Spider-Drones inflict a Slow effect on hit, which can stack and refresh its effect period with multiple hits",https://www.marvelrivals.com/20241123/41360_1195656.html,"Phoenix - Endsong Inferno, Human Torch - Blazing Blast, Black Widow - Electro-Plasma Explosion, Iron Fist - Dragon's Defense, Hawkeye - Blast Arrow, Hawkeye - Hypersonic Arrow, Moon Knight - Hand of Khonshu, Namor - Horn of Proteus, Winter Soldier - Bionic Hook, Magik - Stepping Discs, Magik - Demon's Rage, Spider-man - Get Over Here!, Storm - Omega Hurricane, Rocket Raccoon - Bombard Mode, Loki - Regeneration Domain, Loki - Deception, Loki - Doppelganger, Psylocke - Psychic Stealth,Invisible Woman - Covert Advance, Invisible Woman - Veiled Step, Thor - God of Thunder,",,
Peni Parker,Arachno-Mine,https://r.res.easebar.com/pic/20241120/a0c17f1d-4984-4961-af7a-515078b751a4.png,Deploy Arachno-Mines that can be concealed within the confines of a Cyber-Web,https://www.marvelrivals.com/20241123/41360_1195656.html,"Iron Fist - Dragon's Defense, Namor - Aquatic Dominion, Invisible Woman -Psionic Vortex, Phoenix - Endsong Inferno, Star-Lord - Stellar Shift, Magik - Stepping Discs, Namor Storm - Omega Hurricane, Loki - Regeneration Domain, ","Peni Parker's Cyeber-Bond is extremely useful as a mobility tool that they rely on too heavily, it also will snap at the slightest inconvenience. When Peni has to use this ability they are already in a stressed position, so they can mess up by shooting the web too short which means it won't trigger the pullback, or geometry or an enemy stands in between the web and Peni it will snap leaving here vulnerable for at least 4 seconds (3 seconds for the cooldown if she is not still connected, and one second to shoot another Cyber-Bond. Either stun her, or Body Block her.",
Peni Parker,Cyber-Bond,https://r.res.easebar.com/pic/20241120/6146023c-4c46-4135-aba6-79eff6014d3b.png,"Shoot a web strand that links to the targeted area or Cyber-Web. If stretched too far, it will trigger a pullback",https://www.marvelrivals.com/20241123/41360_1195656.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Phoenix - Telekinesis Burst, Emma Frost - Carbon Crush, Emma Frost - Crystal Kick, The Thing - Yancy Street Charge, Invisible Woman - Force Physics, Mister Fantastic - Distended Grip, Mister Fantastic - Flexible Elongation, Squirrel Girl - Squirrel Blockade,Wolverine - Last Stand, Wolverine - Feral Leap, Moon Knight - Ancient Ankh, Namor - Horn of Proteus, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Hela - Soul Drainer, Storm - Omega Hurricane, Peni Parker - Cyber-Web Snare, Thor - Storm Surge, Devil Dinosaur - Savage Predation, Magneto - Mag-Cannon,",,
Peni Parker,Wall Crawl,https://r.res.easebar.com/pic/20241120/a812a9bf-dcaa-443a-870f-79586813d558.png,HOLD Jump to crawl on vertical surfaces,https://www.marvelrivals.com/20241123/41360_1195656.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Phoenix - Telekinesis Burst, Emma Frost - Carbon Crush, Emma Frost - Crystal Kick, The Thing - Yancy Street Charge, Invisible Woman - Force Physics, Mister Fantastic - Distended Grip, Mister Fantastic - Flexible Elongation, Squirrel Girl - Squirrel Blockade, Iron Fist - Yat Jee Chung Kuen, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Hela - Soul Drainer, Storm - Omega Hurricane, Angela - Assassins Charge, Blade - Daywalker Dash, Mantis - Spore Slumber, Luna Snow - Ice Arts, Phoenix - Telekinesis Burst, Iron Fist - Yat Jee Chung Kuen, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Winter Soldier - Tainted Voltage, Spider-man - Get Over Here!, Hela - Soul Drainer, Storm - Omega Hurricane, Hulk - Incredible Leap, Thor - Storm Surge, Devil Dinosaur - Savage Predation, Magneto - Mag-Cannon,",,
Peni Parker,Cyber-Web Snare,https://r.res.easebar.com/pic/20241120/036e9648-779e-48a7-ab8b-0e60bc0c5bd1.png,"Cast futuristic webbing that Immobilizes enemies or creates a Cyber-Web. While in the Cyber-Web, Peni and allies gain Healing Over Time and a Movement Boost. Excess healing converts into Bonus Health",https://www.marvelrivals.com/20241123/41360_1195656.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Emma Frost - Diamond Form, The Thing - Yancy Street Charge, Black Widow - Edge Dancer, Iron Fist - Dragon's Defense,",,
Peni Parker,ARMORIZED SPIDER-NEST,https://r.res.easebar.com/pic/20250531/b2250054-6ee6-4b3e-8062-57ef69717686.png,"Enhanced by Rocket Raccoon, Peni Parkerâs Bionic Spider-Nest regularly generates strengthened armor packs. Each armor pack grants bonus health to the hero who picks up the pack. Peni Parker can deploy Bionic Spider-Nest and Armored Spider-Nest at the same time",https://www.marvelrivals.com/20241123/41360_1195656.html,"Phoenix - Endsong Inferno,",,
Peni Parker,Cyber-Spiders,https://r.res.easebar.com/pic/20260117/99aa4398-a29a-4cac-8935-2542feff88f6.png,"Peni Parker whips up a Sticky Bomb for Spider-Man! Prime it, then toss it before the timer's up for a blast that damages nearby enemies and attaches a Spider-Tracer to them. If not thrown in time, it explodes on Spider-Man, recharging a Web-Cluster shot and granting Bonus Health",https://www.marvelrivals.com/20241123/41360_1195656.html,"Phoenix - Endsong Inferno,",,
Thor,Mjolnir Bash,https://r.res.easebar.com/pic/20241120/5767ff16-bdb0-4e38-be05-f86ae73aef7e.png,"Wield Mjolnir to strike enemies. When Awakened, Thor can launch lightning arc waves to deal damage",https://www.marvelrivals.com/20241123/41360_1195657.html,"Hawkeye - Piercing Arrow, Hela - NightSword Thorn, Peni Parker - Cyber-Web Snare,",,
Thor,God of Thunder,https://r.res.easebar.com/pic/20241120/68c2df37-4e4b-48be-af36-22a545b1cb8d.png,"Soar upwards and smite the ground after charging for a duration, inflicting damage on enemies within range",https://www.marvelrivals.com/20241123/41360_1195657.html,"Mantis - Soul Resurgence, Luna Snow - Fate of Both Worlds, Angela - Shielded Stance, Blade - Scarlet Shroud, Mantis - Spore Slumber, Luna Snow - Ice Arts, Phoenix - Telekinesis Burst, Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, The Thing - Yancy Street Charge, Mister Fantastic - Reflexive Rubber,Wolverine - Regenerative Healing Factor, Cloak&Dagger - Eternal Bond, Cloak&Dagger - Dark Teleportation,Iron Fist - Dragon's Defense, Namor - Blessing of the Deep, Star-Lord - Stellar Shift, Scarlet Witch - Dark Seal, Magik - Stepping Discs, Hulk - HULK SMASH!, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Hulk - World Breaker, Jeff the Land Shark - It's Jeff!, The Punisher - Culling Turret, Adam Warlock - Soul Bond, Rocket Raccoon - Jetpack Dash, Loki - Regeneration Domain, Loki - Devious Exchange, Peni Parker - Spider-Sweeper, Peni Parker - Cyber-Web Snare,",,
Thor,Storm Surge,https://r.res.easebar.com/pic/20241120/b18044b4-d344-4400-95aa-1db27f994c9c.png,Hold to spin Mjolnir before dashing forward and knocking back enemies,https://www.marvelrivals.com/20241123/41360_1195657.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Phoenix - Telekinesis Burst, Emma Frost - Carbon Crush, Emma Frost - Crystal Kick, Emma Frost - Diamond Form, The Thing - Yancy Street Charge, Black Cat - Mento-Fish, The Thing - Unyielding Will, Invisible Woman - Force Physics, Mister Fantastic - Distended Grip, Squirrel Girl - Squirrel Blockade, Black Widow - Edge Dancer, Wolverine - Last Stand, Wolverine - Feral Leap, Wolverine - Vicous Rampage, Iron Fist - Yat Jee Chung Kuen, Iron Fist - Dragon's Defense, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Hela - Soul Drainer, Storm - Omega Hurricane, Peni Parker - Cyber-Web Snare, Thor - Storm Surge, Devil Dinosaur - Savage Predation,",,
Thor,Lightning Realm,https://r.res.easebar.com/pic/20241120/37d0dc4d-ca68-48f0-8e5a-d7511b05b02e.png,Summon lightning that restores Thorforce based on the number of hit enemies,https://www.marvelrivals.com/20241123/41360_1195657.html,"Winter Soldier - Bionic Hook, Magik - Stepping Discs, Star-Lord - Stellar Shift, Spider-man - Get Over Here!, Iron Fist - Dragon's Defense, Peni Parker - Cyber-Bond,",,
Thor,Awakening Rune,https://r.res.easebar.com/pic/20241120/77bc01c1-2967-4660-a899-87a8b6c3efe5.png,"Consume Thorforce to enter the Awakened state, granting Bonus Health and enhancing Mjolnir Bash",https://www.marvelrivals.com/20241123/41360_1195657.html,"Phoenix - Endsong Inferno, Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield,",,
Thor,Hammer Throw,https://r.res.easebar.com/pic/20241120/06301e2b-a041-47cb-bf81-009ef24c3a3d.png,Throw Mjolnir forward which then returns,https://www.marvelrivals.com/20241123/41360_1195657.html,,,
Thor,Thorforce,https://r.res.easebar.com/pic/20241120/78caf91d-ecd4-431c-9e43-31558f4e5fa9.png,Consume Thorforce to gain Bonus Health. Landing Mjolnir Bash on an enemy instantly recharges Thorforce,https://www.marvelrivals.com/20241123/41360_1195657.html,,,
Thor,THUNDERSTRIKE PIKE,https://r.res.easebar.com/pic/20250912/f3f25383-cb85-43c1-9479-e4d60a8dfcb7.png,"Angela shares fragments of her Ichors with Thor, empowering him to hurl a Thunder Spear that restores Thorforce for each enemy struck. Afterward, Thor can leap to the spear's explosion point, dealing a second wave of damage to all enemies within range",https://www.marvelrivals.com/20241123/41360_1195657.html,,,
Magneto,Iron Volley,https://r.res.easebar.com/pic/20241120/3401f142-e87e-40ad-8ff2-3a749a6f4984.png,Fire a volley of magnetic orbs forward. The range of the resulting explosion increases based on distance flown,https://www.marvelrivals.com/20241123/41360_1195655.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield,",,
Magneto,Meteor M,https://r.res.easebar.com/pic/20241120/9cd870bb-e876-438b-9416-b230d990d3e8.png,"Draw in all materials around to forge an iron meteor that deals massive damage upon impact. Absorbing enemy projectiles can enhance the meteor's power, yet overloading will cause it to self-destruct",https://www.marvelrivals.com/20241123/41360_1195655.html,"Angela - Shielded Stance, Blade - Scarlet Shroud, Mister Fantastic - Reflexive Rubber, Wolverine - Regenerative Healing Factor, Cloak&Dagger - Dark Teleportation, Iron Fist - Yat Jee Chung Kuen, Iron Fist - Dragon's Defense, Namor - Blessing of the Deep, Star-Lord - Stellar Shift, Scarlet Witch - Chaos Control, Scarlet Witch - Mystic Projection, Ultron - Encephalo-Ray, Invisible Woman - Orb Projection, Mister Fantastic - Stretch Punch, Black Widow - Red Room Rifle, Cloak&Dagger - Darkforce Cloak, Iron Man - Unibeam, Iron Man - Unibeam (Armor OverDrive), Groot - Vine Strike, Magik - Stepping Discs, Hulk - HULK SMASH!, Hulk - Indestructible Guard, Magneto - Iron Bullwark, Magneto - Metal Bulwark, Hulk - World Breaker, Adam Warlock - Karmic Revival, Adam Warlock - Regenerative Cocoon, Adam Warlock - Soul Bond, Loki - Regeneration Domain, Peni Parker - Arachno-Mine, Devil Dinosaur - Buddy Barrier,",,
Magneto,Metallic Curtain,https://r.res.easebar.com/pic/20241120/e834f5cc-ab25-4c64-8c84-4fc1e19f4f7c.png,"Change the magnetic field around to form a metallic curtain, blocking all incoming projectiles",https://www.marvelrivals.com/20241123/41360_1195655.html,"Phoenix - Endsong Inferno, Ultron - Imperative: Patch, The Thing - Stone Haymaker, Mister Fantastic - Elastic Strength, Wolverine - Savage Claw, Iron Fist - Jeet Kune Do, Winter Soldier - Trooper's Fist, Magik - Soulsword, Magik - Eldritch Whirl, Magik - Demon's Rage, Thor - Storm Surge, Devil Dinosaur - Savage Predation,",,
Magneto,Metal Bulwark,https://r.res.easebar.com/pic/20241120/3b28340a-e0b8-4801-98b5-32ca9934bb01.png,Conjure a metal shield around a chosen ally. Damage taken will transform into rings on Magneto's back,https://www.marvelrivals.com/20241123/41360_1195655.html,,,
